41510,-2022.00,991.54,100.00
41580,-1808.00,991.30,100.00
41651,-1687.00,991.30,100.00
41720,-1516.00,991.14,100.00
41791,-1401.00,990.92,100.00
41861,-1304.00,990.76,100.00
41931,-1182.00,990.76,100.00
42001,-1111.00,990.61,100.00
42072,-1063.00,990.46,100.00
42142,-1206.00,990.46,100.00
42213,-924.00,990.34,100.00
42284,6639.00,990.23,100.00
42352,43828.00,992.68,100.00
42422,53497.00,992.68,100.00
42490,52504.00,1024.00,100.00
42559,6880.00,1030.24,100.00
42629,-25224.00,991.55,100.00
42698,4206.00,991.55,100.00
42769,-11714.00,991.24,100.00
42840,-6830.00,991.90,100.00
42909,-15802.00,991.90,100.00
42980,-3616.00,990.94,100.00
43049,6612.00,990.60,100.00
43120,-2532.00,992.37,100.00
43190,-2782.00,992.37,100.00
43260,-2706.00,992.20,100.00
43330,-2629.00,991.95,100.00
43401,-2381.00,991.69,100.00
43470,-2190.00,991.69,100.00
43541,-1979.00,991.49,100.00
43611,-1821.00,991.29,100.00
43681,-1633.00,991.29,100.00
43751,-1529.00,991.08,100.00
43822,-1364.00,990.92,100.00
43891,-1304.00,990.77,100.00
43962,-1218.00,990.77,100.00
44032,-1099.00,990.60,100.00
44102,-1206.00,990.45,100.00
44173,-900.00,990.36,100.00
44243,8993.00,990.36,100.00
44312,41558.00,990.46,100.00
44382,31423.00,1018.27,100.00
44450,7738.00,1018.27,100.00
44518,-2868.00,1007.89,100.00
44589,2210.00,991.18,100.00
44659,-12643.00,991.77,100.00
44730,-16142.00,991.77,100.00
44801,-3025.00,991.30,100.00
44870,-2826.00,992.52,100.00
44941,-2816.00,992.52,100.00
45010,-2720.00,992.20,100.00
45081,-2619.00,991.95,100.00
45151,-2415.00,991.71,100.00
45221,-2113.00,991.71,100.00
45291,-1878.00,991.47,100.00
45362,-1686.00,991.28,100.00
45431,-1619.00,991.07,100.00
45502,-1465.00,991.07,100.00
45572,-1352.00,990.86,100.00
45642,-1194.00,990.69,100.00
45712,-1146.00,990.69,100.00
45783,-1063.00,990.56,100.00
45852,-1005.00,990.41,100.00
45923,-912.00,990.27,100.00
45992,-691.00,990.27,100.00
46063,-842.00,990.18,100.00
46134,2696.00,990.07,100.00
46203,17377.00,993.74,100.00
46271,46421.00,993.74,100.00
46340,47273.00,1024.78,100.00
46409,-9823.00,1028.94,100.00
46478,-20625.00,1028.94,100.00
46547,3323.00,991.13,100.00
46618,-18867.00,991.35,100.00
46689,8778.00,990.85,100.00
46758,8179.00,990.85,100.00
46829,10623.00,991.12,100.00
46899,-2922.00,992.42,100.00
46969,-2772.00,992.42,100.00
47039,-2834.00,992.44,100.00
47110,-2710.00,992.14,100.00
47179,-2629.00,991.89,100.00
47250,-2482.00,991.89,100.00
47320,-2175.00,991.63,100.00
47390,-1950.00,991.43,100.00
47460,-1780.00,991.24,100.00
47531,-1619.00,991.24,100.00
47600,-1490.00,991.00,100.00
47671,-1376.00,990.83,100.00
47740,-1242.00,990.83,100.00
47811,-1146.00,990.68,100.00
47881,-1099.00,990.52,100.00
47951,-1194.00,990.37,100.00
48022,-912.00,990.37,100.00
48093,7429.00,990.27,100.00
48162,42787.00,990.72,100.00
48231,45811.00,990.72,100.00
48301,50007.00,1022.19,100.00
48369,14114.00,1030.77,100.00
48439,-24673.00,993.68,100.00
48507,3577.00,993.68,100.00
48578,-7448.00,990.90,100.00
48649,6855.00,991.51,100.00
48719,-16570.00,991.02,100.00
48789,-12570.00,991.02,100.00
48860,5650.00,991.03,100.00
48929,-2725.00,992.42,100.00
49000,-2805.00,992.42,100.00
49070,-2696.00,992.24,100.00
49140,-2640.00,991.95,100.00
49210,-2433.00,991.73,100.00
49281,-2221.00,991.73,100.00
49350,-2023.00,991.52,100.00
49421,-1821.00,991.30,100.00
49490,-1686.00,991.10,100.00
49561,-1580.00,991.10,100.00
49631,-1426.00,990.90,100.00
49701,-1328.00,990.74,100.00
49771,-1242.00,990.74,100.00
49842,-1170.00,990.58,100.00
49912,-1146.00,990.44,100.00
49983,-1004.00,990.31,100.00
50054,7244.00,990.31,100.00
50122,48124.00,990.35,100.00
50192,51426.00,1015.25,100.00
50260,14522.00,1015.25,100.00
50328,-8489.00,1017.77,100.00
50399,8094.00,991.86,100.00
50470,-6892.00,991.59,100.00
